topic_id,chunk_id,doc_id,query_id,generated_query,chunk_index,total_chunks,chunk_text,item_id,title,url,country,published_date,court,case_type,case_number,topic_label,topic_keywords,topic_probability,topic_name
4,148_chunk002,148,148_chunk002_query,what is meant by plausibility,2,3,"wn acts', including those...",148,NO: Court rules on 'sur place' refugees based on circumstances created by the applicant’s ‘own acts’,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=148&returnurl=%2fPages%2fsearch.aspx,Norway,17/03/2017,NO: Supreme Court [Noregs Høgsterett],,HR-2017-569-A sak nr. 2016/1379,4_plausibility_meant_perceived_past,"plausibility, meant, perceived, past, behaviour, events, by, is, what, and",1.0,Perceived Plausibility Of Past Events
0,121_chunk000,121,121_chunk000_query,describe the circumstances of an applicant’s flight from Pakistan,0,2,"The applicant, single woman, lived with her brother and his family (spouse and children) in Pakistan and ran away from the country because of his political problems.",121,Spain: Court extends refugee protection to the beneficiary's adult single sister,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=121&returnurl=%2fPages%2fsearch.aspx,Spain,16/03/2017,ES: Supreme Court [Tribunal Supremo],,SAN 956/2017 (nº of appeal 231/2016),0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8016948617572103,Asylum Definition And Assessment
0,121_chunk001,121,121_chunk001_query,interpret the dependency criteria,1,2,"Her brother was given refugee status and his family (spouse and children) the extension of the protection given to him (extension of the refugee status), while his sister was rejected based on the fact that the dependency criteria were not met according to art. 40.1.d. The National High Court interprets the dependency criteria and...",121,Spain: Court extends refugee protection to the beneficiary's adult single sister,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=121&returnurl=%2fPages%2fsearch.aspx,Spain,16/03/2017,ES: Supreme Court [Tribunal Supremo],,SAN 956/2017 (nº of appeal 231/2016),0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.7239999021989683,Asylum Definition And Assessment
2,176_chunk000,176,176_chunk000_query,define credibility assessment and overall credibility sentiment,0,2,"The Upper Tribunal ruled that: I) The question of whether the Secretary of State has made a decision on the exercise of the discretionary power in Article 17 of the Dublin Regulation is one of fact which will be determined on the basis of evidence, direct or inferential. (II) Article 17 is an integral part of the Dublin regime.",176,UK Upper Court rules on Dublin Regulation article 17,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=176&returnurl=%2fPages%2fsearch.aspx,United Kingdom,08/03/2017,UK: Upper Tribunal - Immigration and Asylum Chamber,,[2017] UKUT 124 (IAC),2_credibility_assessment_define_in,"credibility, assessment, define, in, claims, context, applications, asylum, ethiopian, interpreter",0.7374561225894429,Credibility Assessment & Interpretation
0,176_chunk001,176,176_chunk001_query,provide a definition of Article 17 discretion,1,2,The suggestion that the Article 17 discretion falls to be exercised only where the family reunification criteria in Article 8 are not satisfied is misconceived. ...,176,UK Upper Court rules on Dublin Regulation article 17,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=176&returnurl=%2fPages%2fsearch.aspx,United Kingdom,08/03/2017,UK: Upper Tribunal - Immigration and Asylum Chamber,,[2017] UKUT 124 (IAC),0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8958635145846254,Asylum Definition And Assessment
0,204_chunk000,204,204_chunk000_query,what are the applicant’s reasons for not attending his hearing,0,2,"On the facts of this case, the applicant's solicitor informed the Tribunal that the applicant would prefer not to attend his hearing because he was concerned that his attendance would have an adverse effect on him in the light of his post-traumatic stress disorder.",204,IE: High Court obligation to attend to oral-hearing and explanation for non-attendance.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=204&returnurl=%2fPages%2fsearch.aspx,Ireland,08/03/2017,IE: High Court,,[2017] IEHC 162; High Court Record Number: 2016 No. 279 J.R.,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8235232143784567,Asylum Definition And Assessment
0,204_chunk001,204,204_chunk001_query,provide a definition of reg.8(11)(b) of the European Union (Subsidiary Protection) Regulations 2013,1,2,"The Tribunal, applying reg.8(11)(b) of the European Union (Subsidiary Protection) Regulations 2013, decided it was in the interests of justice to hold an oral hearing (the Tribunal wished to raise in person with the applicant...",204,IE: High Court obligation to attend to oral-hearing and explanation for non-attendance.,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=204&returnurl=%2fPages%2fsearch.aspx,Ireland,08/03/2017,IE: High Court,,[2017] IEHC 162; High Court Record Number: 2016 No. 279 J.R.,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,86_chunk000,86,86_chunk000_query,"interpret Article 1 of Regulation (EC) No 810/2009 of the European Parliament and of the Council of 13 July 2009 establishing a Community Code on Visas (Visa Code), as amended by Regulation (EU) No 610/2013 of the European Parliament and of the Council of 26 June 2013",0,2,"According the Court's Press Release, Article 1 of Regulation (EC) No 810/2009 of the European Parliament and of the Council of 13 July 2009 establishing a Community Code on Visas (Visa Code), as amended by Regulation (EU) No 610/2013 of the European Parliament and of the Council of 26 June 2013, must be interpreted as meaning that an application for a visa with limited territorial validity made on",86,"CJEU: Member States are not required, under EU law, to grant a humanitarian visa to persons who wish to enter their territory with a view to applying for asylum, but they remain free to do so on the basis of their national law",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=86&returnurl=%2fPages%2fsearch.aspx,European Union,07/03/2017,EU: Court of Justice of the European Union [CJEU],Judgment,C‑638/16 PPU,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,86_chunk001,86,86_chunk001_query,define humanitarian grounds by a third-country national,1,2," humanitarian grounds by a third-country national, on the basis of Article 25 of the code, to...",86,"CJEU: Member States are not required, under EU law, to grant a humanitarian visa to persons who wish to enter their territory with a view to applying for asylum, but they remain free to do so on the basis of their national law",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=86&returnurl=%2fPages%2fsearch.aspx,European Union,07/03/2017,EU: Court of Justice of the European Union [CJEU],Judgment,C‑638/16 PPU,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9568751001765645,Asylum Definition And Assessment
0,171_chunk000,171,171_chunk000_query,what is meant by the plausibility of scarring caused by torture,0,2,The Upper Tribunal had been justified in rejecting an asylum seeker's account that scarring on his body had been caused by torture administered by the Sri Lankan authorities and in inferring that it was self-inflicted.,171,"UK: Court rules on ""self-infliction by proxy"" cases",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=171&returnurl=%2fPages%2fsearch.aspx,United Kingdom,07/03/2017,"UK: Courts of Appeal (England, Wales, Northern Ireland), Court of Session (Scotland) (Cassation instance)",,Neutral Citation Number: [2017] EWCA Civ 119 Case No: C5/2014/3914,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8218358604558758,Asylum Definition And Assessment
0,171_chunk001,171,171_chunk001_query,provide a definition of Practice Direction of the Immigration and Asylum Chambers,1,2,"However, its guidance as to how medical evidence should be presented in ""self-infliction by proxy"" cases was to be treated as having no effect, because the proper approach to the instruction of experts was contained in the Practice Direction of the Immigration and Asylum Chambers...",171,"UK: Court rules on ""self-infliction by proxy"" cases",https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=171&returnurl=%2fPages%2fsearch.aspx,United Kingdom,07/03/2017,"UK: Courts of Appeal (England, Wales, Northern Ireland), Court of Session (Scotland) (Cassation instance)",,Neutral Citation Number: [2017] EWCA Civ 119 Case No: C5/2014/3914,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9345827383231136,Asylum Definition And Assessment
0,111_chunk000,111,111_chunk000_query,define final decision in asylum procedure,0,2,"The Court defines which decision should be regarded as 'final' in the course of asylum procedure. Accordingly, it notes that the right of a person to stay in Estonia during a litigation may, after the decision of the administrative court, be decided by the court by means of the application of provisional legal protection/interim measure.",111,EE: Court defines 'final' decision and the right to remain during litigation,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=111&returnurl=%2fPages%2fsearch.aspx,Estonia,02/03/2017,EE: Supreme Court [Riigikohtusse Poordujale],,3-3-1-54-16,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.8791085834797422,Asylum Definition And Assessment
0,111_chunk001,111,111_chunk001_query,what are the requirements of Article 46 (6) of Directive 2013/32 / EU,1,2,"This also meets the requirements of Article 46 (6) of Directive 2013/32 / EU, according to which, at the request of the applicant concerned or on its own...",111,EE: Court defines 'final' decision and the right to remain during litigation,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=111&returnurl=%2fPages%2fsearch.aspx,Estonia,02/03/2017,EE: Supreme Court [Riigikohtusse Poordujale],,3-3-1-54-16,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",1.0,Asylum Definition And Assessment
0,55_chunk000,55,55_chunk000_query,provide details of the applicant’s background and asylum claim,0,2,The applicant was a Nigerian national who was born in May 1991. She arrived in the State on 9 January 2007 when she was 15 years old and applied for asylum. The applicant claimed to have been threatened with forced marriage and attempted rape. She said she was given assistance by the African Refugee Foundation (“AREF”) before ultimately leaving Nigeria.,55,IE: Court rules on the assessment of the documentary material supplied by the applicant,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=55&returnurl=%2fPages%2fsearch.aspx,Ireland,27/02/2017,IE: Court of Appeal,Judgment,Neutral Citation: [2017] IECA 51 Court of Appeal Record Number: 2015 534 High Court Record Number: 2009 1194 JR,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9634585154681946,Asylum Definition And Assessment
0,55_chunk001,55,55_chunk001_query,provide a definition of refugee card and letter from AREF,1,2,As part of her asylum claim the applicant submitted a refugee card and a letter from AREF to corroborate her account. The...,55,IE: Court rules on the assessment of the documentary material supplied by the applicant,https://caselaw.euaa.europa.eu/pages/viewcaselaw.aspx?CaseLawID=55&returnurl=%2fPages%2fsearch.aspx,Ireland,27/02/2017,IE: Court of Appeal,Judgment,Neutral Citation: [2017] IECA 51 Court of Appeal Record Number: 2015 534 High Court Record Number: 2009 1194 JR,0_the_of_provide_what,"the, of, provide, what, for, and, asylum, to, in, definition",0.9517741899782751,Asylum Definition And Assessment
